sasdate,^GSPC,^HSCE,^HSI,^KS200,^N225,^STOXX50E
2017-06-14,2437.919922,10514.91016,25875.90039,307.9500122,19883.51953,3547.149902
2017-06-15,2432.459961,10346.15039,25565.33984,306.6900024,19831.82031,3525.459961
2017-06-16,2433.149902,10384.88965,25626.49023,306.7900085,19943.25977,3543.879883
2017-06-19,2453.459961,10520.7998,25924.55078,308.6099854,20067.75,3579.580078
2017-06-20,2437.030029,10468.48047,25843.03906,309.3099976,20230.41016,3560.659912
2017-06-21,2435.610107,10393.58984,25694.58008,307.519989,20138.78906,3554.350098
2017-06-22,2434.5,10402.75977,25674.5293,309.4700012,20110.50977,3555.76001
2017-06-23,2438.300049,10430.04004,25670.05078,310.2600098,20132.66992,3543.679932
2017-06-26,2439.070068,10530.66016,25871.89063,311.8900146,20153.34961,3561.76001
2017-06-27,2419.379883,10498.07031,25839.99023,312.1199951,20225.08984,3538.320068
2017-06-28,2440.689941,10408.19043,25683.5,310.8399963,20130.41016,3535.699951
2017-06-29,2419.699951,10432.01953,25965.41992,312.5599976,20220.30078,3471.330078
2017-06-30,2423.409912,10365.21973,25764.58008,311.7600098,20033.42969,3441.879883
2017-07-03,2429.01001,10412.48047,25784.16992,312.3900146,20055.80078,3491.810059
2017-07-04,2429.01001,10305.98047,25389.00977,310.4599915,20032.34961,3479.469971
2017-07-05,2432.540039,10380.73047,25521.9707,311.769989,20081.63086,3478.409912
2017-07-06,2409.75,10346.32031,25465.2207,311.8800049,19994.06055,3462.060059
2017-07-07,2425.179932,10251.83008,25340.84961,310.6600037,19929.08984,3463.840088
2017-07-10,2427.429932,10214.58008,25500.06055,311.4599915,20080.98047,3478.060059
2017-07-11,2425.530029,10416.2002,25877.64063,313.5899963,20195.48047,3464.47998
2017-07-12,2443.25,10517.37012,26043.64063,313.5799866,20098.38086,3515.22998
2017-07-13,2447.830078,10677.44043,26346.16992,316.3500061,20099.81055,3527.830078
2017-07-14,2459.27002,10728.07031,26389.23047,317.3500061,20118.85938,3525.939941
2017-07-17,2459.139893,10783.19043,26470.58008,318.519989,20118.85938,3516.350098
2017-07-18,2460.610107,10755.28027,26524.93945,318.6499939,19999.91016,3478.679932
2017-07-19,2473.830078,10860.51953,26672.16016,318.9100037,20020.85938,3500.280029
2017-07-20,2473.449951,10846.83008,26740.21094,320.6099854,20144.58984,3499.48999
2017-07-21,2472.540039,10787.12988,26706.08984,321.7900085,20099.75,3451.709961
2017-07-24,2469.909912,10820.9502,26846.83008,322.0100098,19975.66992,3453.169922
2017-07-25,2477.129883,10782.74023,26852.05078,320.1499939,19955.19922,3473.540039
2017-07-26,2477.830078,10831.5,26941.01953,319.4599915,20050.16016,3491.189941
2017-07-27,2475.419922,10858.19043,27131.16992,320.5100098,20079.64063,3493.139893
2017-07-28,2472.100098,10756.08008,26979.39063,314.1300049,19959.83984,3467.72998
2017-07-31,2470.300049,10827.83984,27323.99023,314.6000061,19925.17969,3449.360107
2017-08-01,2476.350098,11024.12988,27540.23047,317.0400085,19985.78906,3449.360107
2017-08-02,2477.570068,11055.41992,27607.38086,317.6900024,20080.03906,3459.320068
2017-08-03,2472.159912,11002.2002,27531.00977,312.2900085,20029.25977,3466.370117
2017-08-04,2476.830078,11003.08008,27562.67969,313.4599915,19952.33008,3507.409912
2017-08-07,2480.909912,11054.41016,27690.35938,313.9599915,20055.89063,3505.800049
2017-08-08,2474.919922,11079.79004,27854.91016,313.3999939,19996.00977,3515.629883
2017-08-09,2474.02002,10962.59961,27757.08984,309.519989,19738.71094,3468.449951
2017-08-10,2438.209961,10782.2002,27444,308.3699951,19729.74023,3433.540039
2017-08-11,2441.320068,10572.96973,26883.50977,302.7200012,19729.74023,3406.340088
2017-08-14,2465.840088,10707.24023,27250.23047,304.9299927,19537.09961,3450.659912
2017-08-15,2464.610107,10738,27174.96094,304.9299927,19753.31055,3461.909912
2017-08-16,2468.110107,10817.87988,27409.07031,307.1600037,19729.2793,3484.570068
2017-08-17,2430.01001,10801.41992,27344.2207,309.019989,19702.63086,3461.969971
2017-08-18,2425.550049,10693.65039,27047.57031,308.3900146,19470.41016,3446.030029
2017-08-21,2428.370117,10751.54004,27154.67969,308.1400146,19393.13086,3423.530029
2017-08-22,2452.51001,10954.91992,27401.66992,309.3399963,19383.83984,3455.590088
2017-08-23,2444.040039,10954.91992,27401.66992,309.7099915,19434.64063,3438.629883
2017-08-24,2438.969971,11051,27518.59961,310.730011,19353.76953,3444.72998
2017-08-25,2443.050049,11288.36035,27848.16016,311.2099915,19452.60938,3438.550049
2017-08-28,2444.23999,11342.07031,27863.28906,309.5299988,19449.90039,3421.030029
2017-08-29,2446.300049,11296.08008,27765.00977,308.6400146,19362.55078,3388.219971
2017-08-30,2457.590088,11374.45996,28094.60938,309.6499939,19506.53906,3403.709961
2017-08-31,2471.649902,11295.44043,27970.30078,308.2799988,19646.24023,3421.469971
2017-09-01,2476.550049,11285.5498,27953.16016,307.7799988,19691.4707,3443.879883
2017-09-04,2476.550049,11182.66992,27740.25977,307.7799988,19508.25,3430.419922
2017-09-05,2457.850098,11191.58984,27741.34961,304.0599976,19385.81055,3420.860107
2017-09-06,2465.540039,11128.76953,27613.75977,303.1799927,19357.9707,3433.800049
2017-09-07,2465.100098,11098.71973,27522.91992,306.9700012,19396.51953,3447.659912
2017-09-08,2461.429932,11149.63965,27668.4707,307.4299927,19274.82031,3447.689941
2017-09-11,2488.110107,11221.12988,27955.13086,309.8299866,19545.76953,3495.189941
2017-09-12,2496.47998,11242.05957,27972.24023,310.4200134,19776.61914,3512.560059
2017-09-13,2498.370117,11187.07031,27894.08008,310,19865.82031,3523.139893
2017-09-14,2495.620117,11101.13965,27777.19922,312.519989,19807.43945,3526.47998
2017-09-15,2500.22998,11067.5498,27807.58984,313.6900024,19909.5,3515.550049
2017-09-18,2503.870117,11195.98047,28159.76953,318.9299927,19909.5,3526.73999
2017-09-19,2506.649902,11125.70996,28051.41016,318.5100098,20299.38086,3531.179932
2017-09-20,2508.23999,11173.50977,28127.80078,318.480011,20310.46094,3525.550049
2017-09-21,2500.600098,11198.32031,28110.33008,318.25,20347.48047,3539.590088
2017-09-22,2502.219971,11109,27880.5293,318.25,20296.44922,3541.419922
2017-09-25,2496.659912,10912.45996,27500.33984,316.3999939,20397.58008,3537.810059
2017-09-26,2496.840088,10968.38965,27513.00977,314.2900085,20330.18945,3536.379883
2017-09-27,2507.040039,11035.78027,27642.42969,313.8200073,20267.05078,3555.169922
2017-09-28,2510.060059,10874.51953,27421.59961,313.8500061,20363.10938,3563.639893
2017-09-29,2519.360107,10910.04004,27554.30078,316.269989,20356.2793,3594.850098
2017-10-02,2529.120117,10910.04004,27554.30078,316.269989,20400.7793,3602.689941
2017-10-03,2534.580078,11305.37988,28173.21094,316.269989,20614.07031,3605.72998
2017-10-04,2537.73999,11397.16992,28379.17969,316.269989,20626.66016,3594.909912
2017-10-05,2552.070068,11397.16992,28379.17969,316.269989,20628.56055,3613.540039
2017-10-06,2549.330078,11459.08984,28458.03906,316.269989,20690.71094,3603.320068
2017-10-09,2544.72998,11385.37988,28326.58984,316.269989,20690.71094,3610.5
2017-10-10,2550.639893,11418.75977,28490.83008,322.4899902,20823.50977,3598.790039
2017-10-11,2555.23999,11411.41016,28389.57031,326.1199951,20881.26953,3607.389893
2017-10-12,2550.929932,11500.33984,28459.0293,328.1099854,20954.7207,3605.540039
2017-10-13,2553.169922,11519.80957,28476.42969,327.3500061,21155.17969,3604.550049
2017-10-16,2557.639893,11602.91992,28692.80078,327.8200073,21255.56055,3606.27002
2017-10-17,2559.360107,11568.30957,28697.49023,328.5100098,21336.11914,3607.77002
2017-10-18,2561.26001,11621.9502,28711.75977,328.3999939,21363.05078,3619.649902
2017-10-19,2562.100098,11357.4502,28159.08984,326.4700012,21448.51953,3602.080078
2017-10-20,2575.209961,11558.34961,28487.24023,328.8900146,21457.64063,3605.090088
2017-10-23,2564.97998,11491.07031,28305.88086,329.4500122,21696.65039,3608.870117
2017-10-24,2569.129883,11405.5498,28154.9707,328.9599915,21805.16992,3610.689941
2017-10-25,2557.149902,11493.2998,28302.89063,329.3099976,21707.61914,3591.459961
2017-10-26,2560.399902,11446.20996,28202.38086,326.9899902,21739.7793,3637.199951
2017-10-27,2581.070068,11643.57031,28438.84961,329.230011,22008.44922,3652.22998
2017-10-30,2572.830078,11563.37988,28336.18945,330.3800049,22011.66992,3662.179932
2017-10-31,2575.26001,11507.71973,28245.53906,333.5700073,22011.60938,3673.949951
2017-11-01,2579.360107,11636.49023,28594.06055,338.7600098,22420.08008,3697.399902
2017-11-02,2579.850098,11598.36035,28518.64063,337.5299988,22539.11914,3688.800049
2017-11-03,2587.840088,11602.40039,28603.60938,338.8299866,22539.11914,3689.959961
2017-11-06,2591.129883,11524.63965,28596.80078,337.3999939,22548.34961,3682.360107
2017-11-07,2590.639893,11645.53027,28994.33984,336.7600098,22937.59961,3658.77002
2017-11-08,2594.379883,11576.12988,28907.59961,337.7999878,22913.82031,3655.040039
2017-11-09,2584.620117,11744.54004,29136.57031,337.1400146,22868.71094,3612.5
2017-11-10,2582.300049,11745.80957,29120.91992,335.9599915,22681.41992,3593.76001
2017-11-13,2584.840088,11684.50977,29182.17969,334.3299866,22380.99023,3574.52002
2017-11-14,2578.870117,11601.69043,29152.11914,333.6199951,22380.00977,3556.379883
2017-11-15,2564.620117,11412.75,28851.68945,332.1700134,22028.32031,3545.719971
2017-11-16,2585.639893,11533.95996,29018.75977,334.3599854,22351.11914,3564.800049
2017-11-17,2578.850098,11608.73047,29199.03906,334.1799927,22396.80078,3547.459961
2017-11-20,2582.139893,11538.28027,29260.31055,332.9200134,22261.75977,3561.409912
2017-11-21,2599.030029,11874.37012,29818.07031,333.5100098,22416.48047,3579.320068
2017-11-22,2597.080078,11958.62988,30003.49023,335.4899902,22523.15039,3562.649902
2017-11-23,2597.080078,11737.05957,29707.93945,334.5100098,22523.15039,3572.070068
2017-11-24,2602.419922,11908.19043,29866.32031,335.4400024,22550.84961,3581.22998
2017-11-27,2601.419922,11772.26953,29686.18945,329.5299988,22495.99023,3564.02002
2017-11-28,2627.040039,11705.58008,29680.84961,330.9899902,22486.24023,3583.48999
2017-11-29,2626.070068,11647.98047,29623.83008,330.6799927,22597.19922,3589.909912
2017-11-30,2647.580078,11475.71973,29177.34961,325.25,22724.96094,3569.929932
2017-12-01,2642.219971,11449.42969,29074.24023,324.7799988,22819.0293,3527.550049
2017-12-04,2639.439941,11518.07031,29138.2793,328.769989,22707.16016,3576.219971
2017-12-05,2629.570068,11484.69043,28842.80078,329.6099854,22622.38086,3570.570068
2017-12-06,2629.27002,11162.58008,28224.80078,324.519989,22177.03906,3561.570068
2017-12-07,2636.97998,11150.73047,28303.18945,323.5899963,22498.0293,3573.129883
2017-12-08,2651.5,11289.57031,28639.84961,324.6799927,22811.08008,3591.449951
2017-12-11,2659.98999,11431.62012,28965.28906,325.0899963,22938.73047,3582.209961
2017-12-12,2664.110107,11312.57031,28793.88086,324.0700073,22866.16992,3600.350098
2017-12-13,2662.850098,11519.79004,29222.09961,326.1799927,22758.07031,3581.75
2017-12-14,2652.01001,11531.73047,29166.38086,324.7399902,22694.44922,3556.219971
2017-12-15,2675.810059,11365.91992,28848.10938,326.230011,22553.2207,3560.530029
2017-12-18,2690.159912,11415.12988,29050.41016,326.6000061,22901.76953,3609.419922
2017-12-19,2681.469971,11541.87988,29253.66016,326.7600098,22868,3582.219971
2017-12-20,2679.25,11505.87988,29234.08984,326.7600098,22891.7207,3552.649902
2017-12-21,2684.570068,11596.94043,29367.06055,319.7200012,22866.09961,3570.780029
2017-12-22,2683.340088,11653.08008,29578.00977,321.2099915,22902.75977,3553.389893
2017-12-25,2683.340088,11653.08008,29578.00977,321.2099915,22939.17969,3553.389893
2017-12-26,2680.5,11653.08008,29578.00977,318.8900146,22892.68945,3553.389893
2017-12-27,2682.620117,11617.75,29597.66016,320.25,22911.21094,3550.169922
2017-12-28,2687.540039,11683.99023,29863.71094,324.7399902,22783.98047,3524.310059
2017-12-29,2673.610107,11709.2998,29919.15039,324.7399902,22764.93945,3503.959961
2018-01-02,2695.810059,12068.99023,30515.31055,326,22764.93945,3503.959961
2018-01-03,2713.060059,12088.99023,30560.94922,327.1300049,22764.93945,3509.879883
2018-01-04,2723.98999,12203.5498,30736.48047,324.5799866,23506.33008,3568.879883
2018-01-05,2743.149902,12211.62988,30814.64063,328.9700012,23714.5293,3607.629883
2018-01-08,2747.709961,12235.19043,30899.5293,331.2799988,23714.5293,3616.449951
2018-01-09,2751.290039,12255.67969,31011.41016,330.25,23849.99023,3622.870117
2018-01-10,2748.22998,12289.16992,31073.7207,327.6099854,23788.19922,3609.830078
2018-01-11,2767.560059,12295.51953,31120.39063,325.6700134,23710.42969,3595.23999
2018-01-12,2786.23999,12468.92969,31412.53906,326.7200012,23653.82031,3612.610107
2018-01-15,2786.23999,12470.41992,31338.86914,327.3900146,23714.88086,3611.810059
2018-01-16,2776.419922,12787.28027,31904.75,330.019989,23951.81055,3622.01001
2018-01-17,2802.560059,12868.78027,31983.41016,329.1900024,23868.33984,3612.780029
2018-01-18,2798.030029,13094.91992,32121.93945,329.1300049,23763.36914,3620.909912
2018-01-19,2810.300049,13179.51953,32254.89063,329.519989,23808.06055,3649.070068
2018-01-22,2832.969971,13204.58008,32393.41016,326.269989,23816.33008,3665.280029
2018-01-23,2839.129883,13490.4502,32930.69922,330.9299927,24124.15039,3672.290039
2018-01-24,2837.540039,13620.92969,32958.69141,330.9100037,23940.7793,3643.219971
2018-01-25,2839.25,13388.16016,32654.44922,334.0799866,23669.49023,3630.149902
2018-01-26,2872.870117,13723.95996,33154.12109,335.3800049,23631.88086,3647.409912
2018-01-29,2853.530029,13659.58984,32966.89063,338.0499878,23629.33984,3643.040039
2018-01-30,2822.429932,13389.37988,32607.28906,333.3999939,23291.9707,3606.75
2018-01-31,2823.810059,13561.65039,32887.26953,333.3800049,23098.28906,3609.290039
2018-02-01,2821.97998,13434.13965,32642.08984,333.3599854,23486.10938,3577.350098
2018-02-02,2762.129883,13538.66016,32601.7793,327.0100098,23274.5293,3523.280029
2018-02-05,2648.939941,13479.83008,32245.2207,323.2900085,22682.08008,3478.77002
2018-02-06,2695.139893,12686.59961,30595.41992,318.0100098,21610.24023,3394.919922
2018-02-07,2681.659912,12433.29004,30323.19922,310.480011,21645.36914,3454.52002
2018-02-08,2581,12380.37988,30451.26953,311.6199951,21890.85938,3377.300049
2018-02-09,2619.550049,11901.66992,29507.41992,304.8299866,21382.61914,3325.98999
2018-02-12,2656,11900.30957,29459.63086,308.1300049,21382.61914,3368.25
2018-02-13,2662.939941,12004.50977,29839.5293,310.8699951,21244.67969,3340.929932
2018-02-14,2698.629883,12260.99023,30515.59961,314.3999939,21154.16992,3369.830078
2018-02-15,2731.199951,12535.50977,31115.42969,314.3999939,21464.98047,3389.629883
2018-02-16,2732.219971,12535.50977,31115.42969,314.3999939,21720.25,3426.800049
2018-02-19,2732.219971,12535.50977,31115.42969,316.6099854,22149.21094,3407.790039
2018-02-20,2716.26001,12396.87012,30873.63086,312.8299866,21925.09961,3435.080078
2018-02-21,2701.330078,12686.87988,31431.89063,314.4700012,21970.81055,3430.159912
2018-02-22,2703.959961,12528.63965,30965.67969,312.1700134,21736.43945,3431.98999
2018-02-23,2747.300049,12735.05957,31267.16992,316.8099976,21892.7793,3441.459961
2018-02-26,2779.600098,12834.05957,31498.59961,317.3399963,22153.63086,3463.179932
2018-02-27,2744.280029,12646.54004,31268.66016,316.8299866,22389.85938,3458.030029
2018-02-28,2713.830078,12382.08008,30844.7207,312.8599854,22068.24023,3438.959961
2018-03-01,2677.669922,12428.87988,31044.25,312.8599854,21724.4707,3399.159912
2018-03-02,2691.25,12203.91016,30583.44922,308.3500061,21181.64063,3324.75
2018-03-05,2720.939941,11991.79004,29886.39063,304.5799866,21042.08984,3355.320068
2018-03-06,2728.120117,12311.54004,30510.73047,310.4599915,21417.75977,3357.860107
2018-03-07,2726.800049,12180.29004,30196.91992,311.1400146,21252.7207,3377.360107
2018-03-08,2738.969971,12334.83008,30654.51953,314.7799988,21368.07031,3413.280029
2018-03-09,2786.570068,12431.2002,30996.21094,317.6700134,21469.19922,3420.540039
2018-03-12,2783.02002,12697.30957,31594.33008,320.7000122,21824.0293,3429.47998
2018-03-13,2765.310059,12746.78027,31601.44922,322.980011,21968.09961,3397.350098
2018-03-14,2749.47998,12684.51953,31435.00977,321.9899902,21777.28906,3390.97998
2018-03-15,2747.330078,12719.83984,31541.09961,322.7399902,21803.94922,3414.129883
2018-03-16,2752.01001,12673.07031,31501.9707,322.8800049,21676.50977,3437.399902
2018-03-19,2712.919922,12660.45996,31513.75977,320.3500061,21480.90039,3394.790039
2018-03-20,2716.939941,12597.41992,31549.92969,321.7900085,21380.9707,3412.080078
2018-03-21,2711.929932,12521.5498,31414.51953,321.6000061,21380.9707,3401.040039
2018-03-22,2643.689941,12427.5498,31071.05078,323.3200073,21591.99023,3348.189941
2018-03-23,2588.26001,12128.26953,30309.28906,312.4200134,20617.85938,3298.070068
2018-03-26,2658.550049,12197.7002,30548.76953,314.8900146,20766.09961,3278.719971
2018-03-27,2612.620117,12301.5498,30790.83008,316.3399963,21317.32031,3316.949951
2018-03-28,2605,12001.16016,30022.5293,311.8099976,21031.31055,3331.25
2018-03-29,2640.870117,11998.33984,30093.38086,313.8200073,21159.08008,3361.5
2018-03-30,2640.870117,11998.33984,30093.38086,314.6099854,21454.30078,3361.5
2018-04-02,2581.879883,11998.33984,30093.38086,314,21388.58008,3361.5
2018-04-03,2614.449951,12136.66992,30180.09961,313.3800049,21292.28906,3346.929932
2018-04-04,2644.689941,11857.41016,29518.68945,308.5400085,21319.55078,3340.350098
2018-04-05,2662.840088,11857.41016,29518.68945,313.0400085,21645.41992,3429.949951
2018-04-06,2604.469971,11967.66016,29844.93945,311.6099854,21567.51953,3408.100098
2018-04-09,2613.159912,12073,30229.58008,313.4500122,21678.25977,3414.850098
2018-04-10,2656.870117,12324.01953,30728.74023,313.9400024,21794.32031,3438.780029
2018-04-11,2642.189941,12324.67969,30897.71094,312.9400024,21687.09961,3419.709961
2018-04-12,2663.98999,12288.86035,30831.2793,313.2200012,21660.2793,3443.969971
2018-04-13,2656.300049,12261.23047,30808.38086,314.8599854,21778.74023,3448
2018-04-16,2677.840088,12008.12988,30315.58984,315.1700134,21835.5293,3441.040039
2018-04-17,2706.389893,11900.48047,30062.75,314.6400146,21847.58984,3477.909912
2018-04-18,2708.639893,11986.07031,30284.25,318.6400146,22158.19922,3490.889893
2018-04-19,2693.129883,12239.83984,30708.43945,320.1199951,22191.17969,3486.600098
2018-04-20,2670.139893,12054.23047,30418.33008,317.8900146,22162.24023,3494.199951
2018-04-23,2670.290039,12000.16016,30254.40039,317.8900146,22088.03906,3513.060059
2018-04-24,2634.560059,12244.87988,30636.24023,315.8599854,22278.11914,3510.879883
2018-04-25,2639.399902,12094.32031,30328.15039,313.9899902,22215.32031,3485.830078
2018-04-26,2666.939941,11949.37988,30007.67969,318.0799866,22319.60938,3506.030029
2018-04-27,2669.909912,12066.58008,30280.66992,320.7999878,22467.86914,3518.780029
2018-04-30,2648.050049,12331.38965,30808.44922,323.5599976,22467.86914,3536.52002
2018-05-01,2654.800049,12331.38965,30808.44922,323.5599976,22508.0293,3536.52002
2018-05-02,2635.669922,12193.58984,30723.88086,322.5299988,22472.7793,3553.790039
2018-05-03,2629.72998,12018.86035,30313.36914,320.5499878,22472.7793,3529.120117
2018-05-04,2663.419922,11890.62012,29926.5,316.75,22472.7793,3550.590088
2018-05-07,2672.629883,11966.41016,29994.25977,316.75,22467.16016,3564.189941
2018-05-08,2671.919922,12144.79004,30402.81055,315.8699951,22508.68945,3557.879883
2018-05-09,2697.790039,12185.44043,30536.14063,314.4200134,22408.88086,3569.73999
2018-05-10,2723.070068,12233.95996,30809.2207,317.3099976,22497.17969,3569.73999
2018-05-11,2727.719971,12345.2998,31122.06055,318.5100098,22758.48047,3565.52002
2018-05-14,2730.129883,12544.5498,31541.08008,317.7200012,22865.85938,3565.73999
2018-05-15,2711.449951,12440.75,31152.0293,314.9400024,22818.01953,3564.290039
2018-05-16,2722.459961,12440.12012,31110.19922,315.9700012,22717.23047,3562.850098
2018-05-17,2720.129883,12278.42969,30942.15039,314.2900085,22838.36914,3592.179932
2018-05-18,2712.969971,12355.12988,31047.91016,315.3699951,22930.35938,3573.76001
2018-05-21,2733.01001,12349.61035,31234.34961,316.25,23002.36914,3573.76001
2018-05-22,2724.439941,12349.61035,31234.34961,316.25,22960.33984,3587.25
2018-05-23,2733.290039,12090.79004,30665.64063,318.3099976,22689.74023,3541.820068
2018-05-24,2727.76001,12152.62012,30760.41016,317.480011,22437.00977,3521.76001
2018-05-25,2721.330078,12047.75,30588.03906,318.0499878,22450.78906,3515.360107
2018-05-28,2721.330078,12115.16992,30792.25977,318.9899902,22481.08984,3482.639893
2018-05-29,2689.860107,11959.08008,30484.58008,316.2000122,22358.42969,3428.139893
2018-05-30,2724.01001,11769.16016,30056.78906,309.2600098,22018.51953,3441.189941
2018-05-31,2705.27002,11978.2998,30468.56055,310.9200134,22201.82031,3406.649902
2018-06-01,2734.620117,12020.08984,30492.91016,313.2200012,22171.34961,3453.540039
2018-06-04,2746.870117,12249.58008,30997.98047,314.8399963,22475.93945,3469.570068
2018-06-05,2748.800049,12259.32031,31093.44922,315.7600098,22539.53906,3456.790039
2018-06-06,2772.350098,12283.58008,31259.09961,315.7600098,22625.73047,3460.820068
2018-06-07,2770.370117,12407.7998,31512.63086,317.6700134,22823.25977,3459.77002
2018-06-08,2779.030029,12165.79004,30958.21094,314.9700012,22694.5,3447.300049
2018-06-11,2782,12172.03027,31063.69922,317.2200012,22804.03906,3480.219971
2018-06-12,2786.850098,12206.57031,31103.06055,316.8399963,22878.34961,3475.580078
2018-06-13,2775.629883,12035.62988,30725.15039,316.8399963,22966.38086,3479.560059
2018-06-14,2782.48999,11950.7002,30440.16992,311.2000122,22738.60938,3527.110107
2018-06-15,2779.659912,11870.17969,30309.49023,308.730011,22851.75,3505.02002
2018-06-18,2773.75,11870.17969,30309.49023,305.3500061,22680.33008,3466.649902
2018-06-19,2762.590088,11492.76953,29468.15039,301.3500061,22278.48047,3435.300049
2018-06-20,2767.320068,11505.74023,29696.16992,304.019989,22555.42969,3439.600098
2018-06-21,2749.76001,11364.66016,29296.05078,301.019989,22693.03906,3403.51001
2018-06-22,2754.879883,11339.87012,29338.69922,303.6900024,22516.83008,3441.600098
2018-06-25,2717.070068,11208.90039,28961.39063,303.3699951,22338.15039,3369.209961
2018-06-26,2723.060059,11118.88965,28881.40039,302.7600098,22342,3368.719971
2018-06-27,2699.629883,10879.16992,28356.25977,302.25,22271.76953,3397.129883
2018-06-28,2716.310059,10868.4502,28497.32031,298.2600098,22270.39063,3365.52002
2018-06-29,2718.370117,11073,28955.10938,299.6600037,22304.50977,3395.600098
2018-07-02,2726.709961,11073,28955.10938,292.9299927,21811.92969,3372.209961
2018-07-03,2713.219971,10872.2002,28545.57031,293.3500061,21785.53906,3406.340088
2018-07-04,2713.219971,10712.63965,28241.66992,292.2600098,21717.03906,3412.030029
2018-07-05,2736.610107,10608.05957,28182.08984,291.6300049,21546.99023,3440.919922
2018-07-06,2759.820068,10622.62012,28315.61914,293.1099854,21788.14063,3448.48999
2018-07-09,2784.169922,10768.34961,28688.5,295.2000122,22052.17969,3460.439941
2018-07-10,2793.840088,10824.96973,28682.25,296.1900024,22196.89063,3473.310059
2018-07-11,2774.02002,10658.25977,28311.68945,294.4299927,21932.21094,3422.350098
2018-07-12,2798.290039,10752.86035,28480.83008,294.4100037,22187.96094,3445.48999
2018-07-13,2801.310059,10746.4502,28525.43945,298.6499939,22597.34961,3454.540039
2018-07-16,2798.429932,10704.25977,28539.66016,297.3699951,22597.34961,3449.080078
2018-07-17,2809.550049,10591.71973,28181.67969,296.8800049,22697.35938,3457.5
2018-07-18,2815.620117,10578.45996,28117.41992,296.4700012,22794.18945,3485.080078
2018-07-19,2804.48999,10523.24023,28010.85938,295.8999939,22764.67969,3471.639893
2018-07-20,2801.830078,10682.63965,28224.48047,296.9500122,22697.88086,3460.030029
2018-07-23,2806.97998,10731.36035,28256.11914,294.5599976,22396.99023,3454.050049
2018-07-24,2820.399902,10973.91992,28662.57031,295.4899902,22510.48047,3483.310059
2018-07-25,2846.070068,11074.16016,28920.90039,294.8500061,22614.25,3468.449951
2018-07-26,2837.439941,11021.34961,28781.14063,296.9500122,22586.86914,3509.26001
2018-07-27,2818.820068,11047.41992,28804.2793,297.7799988,22712.75,3527.179932
2018-07-30,2802.600098,11046.32031,28733.13086,297.2900085,22544.83984,3512.310059
2018-07-31,2816.290039,11024.73047,28583.00977,297.4500122,22553.7207,3525.48999
2018-08-01,2813.360107,10973.04004,28340.74023,298.6900024,22746.69922,3525.48999
2018-08-02,2827.219971,10733.19043,27714.56055,293.5499878,22512.5293,3469.209961
2018-08-03,2840.350098,10693.79004,27676.32031,295.6099854,22525.17969,3482.399902
2018-08-06,2850.399902,10701.95996,27819.56055,295.2399902,22507.32031,3483.300049
2018-08-07,2858.449951,10866.09961,28248.88086,297.1799927,22662.74023,3504.370117
2018-08-08,2857.699951,10901.17969,28359.14063,297.1900024,22644.31055,3493.600098
2018-08-09,2853.580078,11019.92969,28607.30078,297.4100037,22598.39063,3494.129883
2018-08-10,2833.280029,10943.08008,28366.61914,293.6400146,22298.08008,3426.280029
2018-08-13,2821.929932,10766.50977,27936.57031,289.8500061,21857.42969,3409.679932
2018-08-14,2839.959961,10744.30957,27752.92969,291.0799866,22356.08008,3409.439941
2018-08-15,2818.370117,10535.13965,27323.58984,291.0799866,22204.2207,3359.080078
2018-08-16,2840.689941,10479.67969,27100.06055,288.2399902,22192.03906,3377.560059
2018-08-17,2850.129883,10513.83008,27213.41016,288.5700073,22270.38086,3372.939941
2018-08-20,2857.050049,10632.36035,27598.01953,288.6099854,22199,3393.669922
2018-08-21,2862.959961,10737.62988,27752.78906,291.9299927,22219.73047,3411.659912
2018-08-22,2861.820068,10850.16992,27927.58008,293,22362.55078,3420.179932
2018-08-23,2856.97998,10814.59961,27790.46094,294.2900085,22410.82031,3419.26001
2018-08-24,2874.689941,10779.70996,27671.86914,295.5400085,22601.76953,3427.439941
2018-08-27,2896.73999,11049.12988,28271.26953,296.8299866,22799.64063,3456.01001
2018-08-28,2897.52002,11097.58984,28351.61914,297.2200012,22813.4707,3447.570068
2018-08-29,2914.040039,11083.05957,28416.43945,298.0499878,22848.2207,3456.129883
2018-08-30,2901.129883,10967.61035,28164.05078,298.0499878,22869.5,3430.98999
2018-08-31,2901.52002,10875.58008,27888.55078,300.0700073,22865.15039,3392.899902
2018-09-03,2901.52002,10813.57031,27712.53906,297.4899902,22707.38086,3394.98999
2018-09-04,2896.719971,10890.62988,27973.33984,298.7999878,22696.90039,3359.360107
2018-09-05,2888.600098,10645.7002,27243.84961,294.9599915,22580.83008,3315.620117
2018-09-06,2878.050049,10578.58008,26974.82031,294.2799988,22487.93945,3295.949951
2018-09-07,2871.679932,10559.54004,26973.4707,292.8599854,22307.06055,3293.360107
2018-09-10,2877.129883,10433.62012,26613.41992,293.7000122,22373.08984,3309.280029
2018-09-11,2887.889893,10333.16016,26422.55078,292.4599915,22664.68945,3311.659912
2018-09-12,2888.919922,10238.76953,26345.03906,292.3500061,22604.60938,3326.600098
2018-09-13,2904.179932,10503.00977,27014.49023,292.4200134,22821.32031,3333.679932
2018-09-14,2904.97998,10575.16992,27286.41016,297.2900085,23094.66992,3344.629883
2018-09-17,2888.800049,10462.08984,26932.84961,295.230011,23094.66992,3346.110107
